,horizon,mse,rmse,mae,mape,mdape,coverage
646,35 days 17:00:00.000000000,2034384.7615062178,1426.3186044871663,1131.7740720831162,0.08196213174552312,0.06634183966876565,0.7630645595761879
647,35 days 18:00:00.000000000,2033237.9996889771,1425.9165472386444,1130.3830867643785,0.08187929973192869,0.06605824349533006,0.7640298105414388
648,35 days 19:00:00.000000000,2034466.1135197626,1426.3471223793185,1129.7923814764822,0.0818573117722446,0.06592541281988787,0.764539505305579
649,35 days 20:00:00.000000000,2036133.4456960957,1426.9314789772127,1129.389992618676,0.08184780056650409,0.06586009113795141,0.7647902262727847
650,35 days 21:00:00.000000000,2039081.807343098,1427.96421780908,1129.4087107045566,0.08184239249501761,0.06587449835354543,0.7647243686915369
651,35 days 22:00:00.000000000,2043844.0502026093,1429.630739108043,1130.5736477616463,0.0818910503225423,0.06586009113795141,0.7642437238880472
652,35 days 23:00:00.000000000,2048724.9176931535,1431.336759009966,1132.272070680884,0.08193738398256142,0.06588560112745746,0.7637230253509318
653,36 days 00:00:00.000000000,2049524.8742972605,1431.6161756201486,1132.9741798334396,0.08186541041692269,0.06595412173840626,0.7626380533357274
654,36 days 01:00:00.000000000,2049870.4141052167,1431.7368522550562,1133.2402397022022,0.08177422208022463,0.06595412173840626,0.7624921433060972
655,36 days 02:00:00.000000000,2048067.378343341,1431.107046430609,1132.8539852916374,0.08163114268781224,0.06587449835354543,0.7626580068440535
656,36 days 03:00:00.000000000,2042717.4818552537,1429.2366780401535,1132.0899000054003,0.08145096748683747,0.06547197959048817,0.7637754033102868
657,36 days 04:00:00.000000000,2034225.823196428,1426.262887127204,1130.4541624189374,0.08123401391076934,0.06570324980502308,0.7649277184160905
658,36 days 05:00:00.000000000,2024540.6542174178,1422.8635402656917,1128.532406653391,0.08102627327426505,0.06561142904385739,0.7663070046790978
659,36 days 06:00:00.000000000,2015141.8032952847,1419.5569038595404,1127.0966217276928,0.08087233854471888,0.06587449835354543,0.767520427404148
660,36 days 07:00:00.000000000,2009512.2746909012,1417.5726699858817,1126.7808794134694,0.08083881620097812,0.06605824349533006,0.7679656400586639
661,36 days 08:00:00.000000000,2005220.8493540788,1416.0582083212819,1126.267545094194,0.08081857085405512,0.06609655869422776,0.7681998003475434
662,36 days 09:00:00.000000000,1993970.9290549853,1412.0803550276398,1124.000615887292,0.08073531258255663,0.06605824349533006,0.7688837948755869
663,36 days 10:00:00.000000000,1982774.1938431042,1408.1101497550198,1121.3950615921835,0.08062787397808424,0.06601312280308097,0.7704274041483344
664,36 days 11:00:00.000000000,1976743.5422722062,1405.9671199114887,1120.2783327452269,0.0805914928089489,0.06595412173840626,0.7716844751728471
665,36 days 12:00:00.000000000,1976575.7862707817,1405.9074600665513,1121.020766473042,0.08063132566575074,0.06606764772437113,0.7710559396605908
666,36 days 13:00:00.000000000,1975459.112176213,1405.5102675456387,1121.1514821823184,0.08062115013470425,0.06629938012914557,0.7707416719044633
667,36 days 14:00:00.000000000,1971356.508434576,1404.0500377246447,1120.5672081559799,0.08056120019326833,0.06631744788809635,0.7715273412947834
668,36 days 15:00:00.000000000,1966641.9489038659,1402.3701183724168,1119.5613229664975,0.08047013243265512,0.06609655869422776,0.7725071172403591
669,36 days 16:00:00.000000000,1964458.4404574614,1401.591395684727,1118.4806826892727,0.08036551242513446,0.06605824349533006,0.7732558139534886
670,36 days 17:00:00.000000000,1964534.6242746874,1401.618573034293,1117.1588222476284,0.08022987469801826,0.06588560112745746,0.7737272155876808
671,36 days 18:00:00.000000000,1966023.0911625235,1402.149453932256,1115.087274079687,0.08003385841665377,0.06544821975721632,0.7746700188560661
672,36 days 19:00:00.000000000,1974420.7392251228,1405.140825406878,1114.2594983088457,0.0799266555509971,0.06535757843951098,0.775567926730718
673,36 days 20:00:00.000000000,1988089.2785882282,1409.9961980758062,1114.3121816208236,0.07989687670618806,0.06529690182064908,0.7759944329711768
674,36 days 21:00:00.000000000,2004184.9917129336,1415.692407167932,1115.0484970220646,0.07992375992234539,0.0652379834208553,0.7762228712981102
675,36 days 22:00:00.000000000,2021868.3919706063,1421.9241864356222,1116.995588287636,0.0800128650466025,0.06507936118606467,0.7763461135554154
676,36 days 23:00:00.000000000,2037300.4807940156,1427.3403521213907,1119.1903747125357,0.08009961702270431,0.0652379834208553,0.7761515668492415
677,37 days 00:00:00.000000000,2046705.5750937846,1430.631180665997,1120.9877583192917,0.08015495008129465,0.06507936118606467,0.7770584538026392
678,37 days 01:00:00.000000000,2054237.720331177,1433.2612184564184,1121.4487029562458,0.08011540912481026,0.06514770171147596,0.7776555625392833
679,37 days 02:00:00.000000000,2062628.2992508307,1436.1853290055676,1121.7139848369695,0.08003400498279352,0.0648456401576535,0.778016046141901
680,37 days 03:00:00.000000000,2069533.4032129303,1438.5872942623018,1122.3591431041757,0.07997351406644991,0.0646873209572886,0.7783750702967349
681,37 days 04:00:00.000000000,2073513.259462564,1439.96988144286,1122.8063722227748,0.07993406317921159,0.06465768643525865,0.7781269641734757
682,37 days 05:00:00.000000000,2073612.0199705714,1440.0041735948446,1122.6698173775221,0.07986961290128396,0.06465768643525865,0.7780091137649281
683,37 days 06:00:00.000000000,2070315.7871071477,1438.859196414697,1121.955594749031,0.07977356455271659,0.06465768643525865,0.7781269641734758
684,37 days 07:00:00.000000000,2070036.05908946,1438.7619883390928,1122.1782165017255,0.07977412074327708,0.0646873209572886,0.7777498428661207
685,37 days 08:00:00.000000000,2071461.7538908091,1439.2573619373322,1122.7896772702356,0.07982182017657455,0.06474972797266437,0.7771168178144929
686,37 days 09:00:00.000000000,2073014.2143095098,1439.7965878239572,1123.0186721961036,0.07985210246420077,0.0647913301409889,0.7765556253928353
687,37 days 10:00:00.000000000,2068298.9539723166,1438.158181137359,1121.336012161945,0.07979634639916479,0.0647913301409889,0.776851406810367
688,37 days 11:00:00.000000000,2061318.6249605988,1435.7293007251048,1119.0533092900293,0.07968860646278682,0.06474972797266437,0.7777079404986385
689,37 days 12:00:00.000000000,2065544.7857307314,1437.2003290184466,1119.8302831430053,0.07976731499219117,0.06474972797266437,0.7774086378737538
690,37 days 13:00:00.000000000,2065528.840934374,1437.194781835216,1119.593257145323,0.07973725031539411,0.0647065702517764,0.7778912633563798
691,37 days 14:00:00.000000000,2064336.567769738,1436.779930180589,1118.5494119299735,0.07965034118621271,0.0646873209572886,0.7782736224596692
692,37 days 15:00:00.000000000,2065230.9257293425,1437.0911334112886,1117.7386884457617,0.07957420147241329,0.06460065581060337,0.7788003950794654
693,37 days 16:00:00.000000000,2070987.7372015521,1439.09267846152,1118.0158293413754,0.07956213951205611,0.06453899432159628,0.7792546308278185
694,37 days 17:00:00.000000000,2081133.731000184,1442.6135071460353,1119.0000738673018,0.07957814924626627,0.06453899432159628,0.7794738259854542
695,37 days 18:00:00.000000000,2095198.2137252914,1447.4799527887394,1119.467673743426,0.07954840343196114,0.06418572571329888,0.7799227799227793
696,37 days 19:00:00.000000000,2108388.480924799,1452.0290909361283,1118.955367628274,0.07943825166696716,0.06402343111881287,0.7808655831911653
697,37 days 20:00:00.000000000,2125639.7664530044,1457.9573952804672,1119.198304996426,0.079380764494928,0.06380199147761151,0.781808386459549
698,37 days 21:00:00.000000000,2141275.306982855,1463.309709864202,1118.2282430219084,0.07926015002522054,0.06366785305758334,0.7828964395311862
699,37 days 22:00:00.000000000,2158961.9582471056,1469.3406542552023,1118.5633747545373,0.079210467626022,0.06361926308025823,0.7834246206339224
700,37 days 23:00:00.000000000,2173556.208257296,1474.298547871935,1119.053762193613,0.07916338227539499,0.06339864082669566,0.7834470683307893
701,38 days 00:00:00.000000000,2180829.271326876,1476.7631060284773,1118.916695322588,0.07907328952537544,0.06315146836421001,0.7840351979886863
